Vehicle ID,Trip start,Trip end,Trip duration (min),Trip distance (km),Idle time (min),Stop-start count,Avg speed,Avg engine load,Driving pattern
VEH-039,2025-12-11T06:00:00+00:00,2025-12-11T10:10:00+00:00,250,108.7,0,0,26.1,34.8,City Delivery
VEH-039,2025-12-11T18:30:00+00:00,2025-12-11T22:55:00+00:00,265,113.9,15,2,25.8,34.8,City Delivery
VEH-039,2025-12-12T04:45:00+00:00,2025-12-12T06:20:00+00:00,95,44.3,0,0,28.0,37.5,City Delivery
VEH-039,2025-12-12T09:30:00+00:00,2025-12-12T18:30:00+00:00,540,764.4,15,3,84.9,58.1,Highway Cruise
VEH-039,2025-12-12T21:30:00+00:00,2025-12-13T00:40:00+00:00,190,93.7,0,0,29.6,37.9,City Delivery
VEH-039,2025-12-13T07:50:00+00:00,2025-12-13T12:00:00+00:00,250,110.2,10,2,26.5,35.1,City Delivery
VEH-039,2025-12-13T16:40:00+00:00,2025-12-14T01:40:00+00:00,540,778.3,5,1,86.5,58.7,Highway Cruise
VEH-039,2025-12-14T10:40:00+00:00,2025-12-14T12:20:00+00:00,100,39.4,5,0,23.7,32.9,City Delivery
VEH-039,2025-12-14T14:40:00+00:00,2025-12-14T16:40:00+00:00,120,46.0,0,0,23.0,35.7,City Delivery
VEH-039,2025-12-14T18:15:00+00:00,2025-12-14T19:35:00+00:00,80,37.6,5,1,28.2,36.3,City Delivery
VEH-039,2025-12-15T02:25:00+00:00,2025-12-15T11:30:00+00:00,545,780.2,5,1,85.9,59.8,Highway Cruise
VEH-039,2025-12-15T13:35:00+00:00,2025-12-15T17:00:00+00:00,205,302.9,0,0,88.7,59.4,Highway Cruise
VEH-039,2025-12-16T02:25:00+00:00,2025-12-16T09:55:00+00:00,450,640.2,10,2,85.4,59.7,Highway Cruise
VEH-039,2025-12-16T16:25:00+00:00,2025-12-16T18:45:00+00:00,140,65.1,0,0,27.9,35.2,City Delivery
VEH-039,2025-12-17T01:30:00+00:00,2025-12-17T06:15:00+00:00,285,116.3,5,1,24.5,35.3,City Delivery
VEH-039,2025-12-17T12:25:00+00:00,2025-12-18T13:10:00+00:00,1485,1571.8,405,2,63.5,46.8,Highway Cruise (Long Haul)
VEH-039,2025-12-18T15:55:00+00:00,2025-12-18T18:45:00+00:00,170,80.1,5,1,28.3,35.7,City Delivery
VEH-039,2025-12-19T04:25:00+00:00,2025-12-19T08:45:00+00:00,260,383.9,0,0,88.6,60.4,Highway Cruise
VEH-039,2025-12-19T11:50:00+00:00,2025-12-19T19:25:00+00:00,455,661.3,5,1,87.2,59.9,Highway Cruise
VEH-039,2025-12-20T03:40:00+00:00,2025-12-20T13:55:00+00:00,615,889.1,10,2,86.7,60.0,Highway Cruise
VEH-039,2025-12-20T15:20:00+00:00,2025-12-20T18:50:00+00:00,210,103.8,5,1,29.7,38.1,City Delivery
VEH-039,2025-12-21T02:55:00+00:00,2025-12-21T09:35:00+00:00,400,563.6,10,2,84.5,59.0,Highway Cruise
VEH-039,2025-12-21T13:40:00+00:00,2025-12-21T16:50:00+00:00,190,86.8,0,0,27.4,35.4,City Delivery
VEH-039,2025-12-21T23:15:00+00:00,2025-12-22T02:15:00+00:00,180,69.1,15,3,23.0,33.2,City Delivery
VEH-039,2025-12-22T07:50:00+00:00,2025-12-22T13:25:00+00:00,335,486.2,0,0,87.1,60.6,Highway Cruise
VEH-039,2025-12-22T19:55:00+00:00,2025-12-23T01:10:00+00:00,315,135.1,10,2,25.7,35.0,City Delivery
VEH-039,2025-12-23T08:05:00+00:00,2025-12-23T11:05:00+00:00,180,75.5,5,1,25.2,34.9,City Delivery
VEH-039,2025-12-23T16:35:00+00:00,2025-12-23T21:30:00+00:00,295,126.1,10,2,25.6,35.2,City Delivery
VEH-039,2025-12-24T02:40:00+00:00,2025-12-24T11:35:00+00:00,535,539.1,10,2,60.5,73.4,Heavy Haul
VEH-039,2025-12-24T14:40:00+00:00,2025-12-24T17:25:00+00:00,165,223.5,10,2,81.3,55.7,Highway Cruise
VEH-039,2025-12-24T20:00:00+00:00,2025-12-24T21:55:00+00:00,115,50.1,5,1,26.2,35.3,City Delivery
VEH-039,2025-12-24T23:45:00+00:00,2025-12-25T03:15:00+00:00,210,297.1,5,1,84.9,58.4,Highway Cruise
VEH-039,2025-12-25T11:35:00+00:00,2025-12-25T15:40:00+00:00,245,109.1,0,0,26.7,34.4,City Delivery
VEH-039,2025-12-25T22:55:00+00:00,2025-12-26T00:25:00+00:00,90,41.4,0,0,27.6,37.8,City Delivery
VEH-039,2025-12-26T08:50:00+00:00,2025-12-26T12:50:00+00:00,240,357.3,0,0,89.3,60.3,Highway Cruise
VEH-039,2025-12-26T22:15:00+00:00,2025-12-28T01:25:00+00:00,1630,1727.8,440,3,63.6,47.0,Highway Cruise (Long Haul)
VEH-039,2025-12-28T10:55:00+00:00,2025-12-28T21:00:00+00:00,605,870.5,0,0,86.3,59.6,Highway Cruise
VEH-039,2025-12-29T04:55:00+00:00,2025-12-29T06:35:00+00:00,100,36.0,20,4,21.6,30.2,City Delivery
VEH-039,2025-12-29T13:25:00+00:00,2025-12-30T00:25:00+00:00,660,962.4,0,0,87.5,60.2,Highway Cruise
VEH-039,2025-12-30T08:40:00+00:00,2025-12-30T10:35:00+00:00,115,56.2,5,1,29.3,36.0,City Delivery
VEH-039,2025-12-30T14:00:00+00:00,2025-12-30T15:10:00+00:00,70,31.7,0,0,27.2,34.4,City Delivery
VEH-040,2025-12-01T00:00:00+00:00,2025-12-01T06:45:00+00:00,405,417.9,5,1,61.9,74.1,Heavy Haul
VEH-040,2025-12-01T15:05:00+00:00,2025-12-02T00:15:00+00:00,550,779.7,10,2,85.1,59.0,Highway Cruise
VEH-040,2025-12-02T07:25:00+00:00,2025-12-02T15:35:00+00:00,490,513.3,0,0,62.9,74.5,Heavy Haul
VEH-040,2025-12-03T00:05:00+00:00,2025-12-03T06:35:00+00:00,390,557.4,10,2,85.8,58.9,Highway Cruise
VEH-040,2025-12-03T14:20:00+00:00,2025-12-03T17:55:00+00:00,215,312.4,5,1,87.2,59.4,Highway Cruise
VEH-040,2025-12-04T00:55:00+00:00,2025-12-04T05:25:00+00:00,270,384.7,5,1,85.5,58.3,Highway Cruise
VEH-040,2025-12-04T10:35:00+00:00,2025-12-04T20:00:00+00:00,565,582.9,5,1,61.9,74.2,Heavy Haul
VEH-040,2025-12-04T21:50:00+00:00,2025-12-05T03:45:00+00:00,355,510.3,10,2,86.2,59.1,Highway Cruise
VEH-040,2025-12-05T10:45:00+00:00,2025-12-05T15:45:00+00:00,300,141.1,5,1,28.2,36.6,City Delivery
VEH-040,2025-12-05T19:50:00+00:00,2025-12-05T21:20:00+00:00,90,39.3,5,1,26.2,34.2,City Delivery
VEH-040,2025-12-06T01:35:00+00:00,2025-12-06T16:55:00+00:00,920,817.6,130,1,53.3,66.8,Heavy Haul
VEH-040,2025-12-07T01:10:00+00:00,2025-12-08T03:15:00+00:00,1565,1646.0,425,2,63.1,46.5,Highway Cruise (Long Haul)
VEH-040,2025-12-08T05:40:00+00:00,2025-12-08T20:25:00+00:00,885,806.8,130,1,54.7,66.3,Heavy Haul
VEH-040,2025-12-09T02:25:00+00:00,2025-12-09T04:55:00+00:00,150,65.0,5,1,26.0,36.8,City Delivery
VEH-040,2025-12-09T08:25:00+00:00,2025-12-09T17:30:00+00:00,545,785.1,10,2,86.4,59.7,Highway Cruise
VEH-040,2025-12-10T00:10:00+00:00,2025-12-10T05:35:00+00:00,325,465.8,10,2,86.0,59.7,Highway Cruise
VEH-040,2025-12-10T09:40:00+00:00,2025-12-10T14:00:00+00:00,260,109.0,10,2,25.1,34.6,City Delivery
VEH-040,2025-12-10T16:40:00+00:00,2025-12-11T02:25:00+00:00,585,845.6,10,2,86.7,59.6,Highway Cruise
VEH-040,2025-12-11T10:05:00+00:00,2025-12-11T15:50:00+00:00,345,489.8,5,1,85.2,59.5,Highway Cruise
VEH-040,2025-12-11T20:20:00+00:00,2025-12-12T03:05:00+00:00,405,590.2,5,1,87.4,60.3,Highway Cruise
VEH-040,2025-12-12T10:30:00+00:00,2025-12-12T15:15:00+00:00,285,412.8,10,2,86.9,59.8,Highway Cruise
VEH-040,2025-12-12T19:40:00+00:00,2025-12-13T01:50:00+00:00,370,524.2,10,2,85.0,59.0,Highway Cruise
VEH-040,2025-12-13T05:15:00+00:00,2025-12-13T11:45:00+00:00,390,538.7,15,3,82.9,57.7,Highway Cruise
VEH-040,2025-12-13T20:25:00+00:00,2025-12-14T03:55:00+00:00,450,462.6,5,1,61.7,74.5,Heavy Haul
VEH-040,2025-12-14T07:35:00+00:00,2025-12-14T11:10:00+00:00,215,310.2,0,0,86.6,58.0,Highway Cruise
VEH-040,2025-12-14T12:45:00+00:00,2025-12-14T16:50:00+00:00,245,351.6,0,0,86.1,58.9,Highway Cruise
VEH-040,2025-12-14T18:55:00+00:00,2025-12-15T01:10:00+00:00,375,531.6,5,1,85.1,58.2,Highway Cruise
VEH-040,2025-12-15T06:55:00+00:00,2025-12-15T12:15:00+00:00,320,317.7,10,2,59.6,72.6,Heavy Haul
VEH-040,2025-12-15T17:35:00+00:00,2025-12-15T23:00:00+00:00,325,143.1,10,2,26.4,35.1,City Delivery
VEH-040,2025-12-16T00:55:00+00:00,2025-12-16T06:55:00+00:00,360,514.1,10,2,85.7,58.4,Highway Cruise
VEH-040,2025-12-16T11:05:00+00:00,2025-12-16T21:05:00+00:00,600,860.6,15,3,86.1,59.5,Highway Cruise
VEH-040,2025-12-16T22:25:00+00:00,2025-12-17T06:35:00+00:00,490,508.2,5,1,62.2,74.7,Heavy Haul
VEH-040,2025-12-17T11:30:00+00:00,2025-12-17T15:00:00+00:00,210,103.7,0,0,29.6,37.1,City Delivery
VEH-040,2025-12-17T19:45:00+00:00,2025-12-18T06:45:00+00:00,660,973.2,5,1,88.5,60.9,Highway Cruise
VEH-040,2025-12-18T15:50:00+00:00,2025-12-18T17:15:00+00:00,85,36.3,5,1,25.6,34.4,City Delivery
VEH-040,2025-12-18T19:20:00+00:00,2025-12-19T14:45:00+00:00,1165,1119.7,400,4,57.7,43.6,Highway Cruise (Long Haul)
VEH-040,2025-12-20T00:10:00+00:00,2025-12-20T09:55:00+00:00,585,826.8,20,4,84.8,59.1,Highway Cruise
VEH-040,2025-12-20T17:25:00+00:00,2025-12-21T00:55:00+00:00,450,636.8,5,1,84.9,59.3,Highway Cruise
VEH-040,2025-12-21T04:35:00+00:00,2025-12-21T09:00:00+00:00,265,376.6,10,2,85.3,60.0,Highway Cruise
VEH-040,2025-12-21T15:45:00+00:00,2025-12-21T19:35:00+00:00,230,224.1,10,2,58.5,71.3,Heavy Haul
VEH-040,2025-12-22T04:45:00+00:00,2025-12-22T14:05:00+00:00,560,811.9,0,0,87.0,59.1,Highway Cruise
VEH-040,2025-12-22T23:35:00+00:00,2025-12-23T08:55:00+00:00,560,819.7,5,1,87.8,60.4,Highway Cruise
VEH-040,2025-12-23T13:40:00+00:00,2025-12-23T21:15:00+00:00,455,667.3,0,0,88.0,60.9,Highway Cruise
VEH-040,2025-12-24T07:05:00+00:00,2025-12-24T16:20:00+00:00,555,799.6,5,1,86.4,60.2,Highway Cruise
VEH-040,2025-12-25T02:15:00+00:00,2025-12-25T06:55:00+00:00,280,381.3,15,3,81.7,57.0,Highway Cruise
VEH-040,2025-12-25T14:50:00+00:00,2025-12-25T18:35:00+00:00,225,105.5,0,0,28.1,36.4,City Delivery
VEH-040,2025-12-25T23:10:00+00:00,2025-12-27T09:35:00+00:00,2065,1623.9,500,4,47.2,59.6,Heavy Haul (Long Haul)
VEH-040,2025-12-27T12:00:00+00:00,2025-12-27T20:55:00+00:00,535,768.0,10,2,86.1,59.6,Highway Cruise
VEH-040,2025-12-28T02:15:00+00:00,2025-12-28T11:45:00+00:00,570,787.5,20,4,82.9,57.4,Highway Cruise
VEH-040,2025-12-28T19:05:00+00:00,2025-12-29T20:40:00+00:00,1535,1590.3,455,4,62.2,46.5,Highway Cruise (Long Haul)
VEH-040,2025-12-30T06:00:00+00:00,2025-12-30T10:15:00+00:00,255,372.4,0,0,87.6,59.1,Highway Cruise
VEH-040,2025-12-30T13:50:00+00:00,2025-12-30T20:10:00+00:00,380,541.2,10,2,85.5,59.4,Highway Cruise
VEH-041,2025-12-01T00:00:00+00:00,2025-12-01T06:10:00+00:00,370,528.2,5,1,85.7,58.7,Highway Cruise
VEH-041,2025-12-01T07:20:00+00:00,2025-12-01T11:10:00+00:00,230,108.4,0,0,28.3,36.7,City Delivery
VEH-041,2025-12-01T16:20:00+00:00,2025-12-01T19:30:00+00:00,190,80.8,0,0,25.5,34.6,City Delivery
VEH-041,2025-12-02T04:35:00+00:00,2025-12-02T08:05:00+00:00,210,100.3,5,1,28.7,36.3,City Delivery
VEH-041,2025-12-02T14:35:00+00:00,2025-12-03T01:30:00+00:00,655,919.1,20,4,84.2,58.8,Highway Cruise
VEH-041,2025-12-03T06:30:00+00:00,2025-12-03T10:05:00+00:00,215,95.1,5,1,26.6,35.5,City Delivery
VEH-041,2025-12-03T15:25:00+00:00,2025-12-03T17:40:00+00:00,135,67.3,5,1,29.9,36.6,City Delivery
VEH-041,2025-12-04T02:15:00+00:00,2025-12-04T07:20:00+00:00,305,440.9,5,1,86.7,60.2,Highway Cruise
VEH-041,2025-12-04T16:55:00+00:00,2025-12-04T19:50:00+00:00,175,79.6,0,0,27.3,35.7,City Delivery
VEH-041,2025-12-05T04:50:00+00:00,2025-12-05T09:55:00+00:00,305,137.3,5,1,27.0,35.3,City Delivery
VEH-041,2025-12-05T18:25:00+00:00,2025-12-06T02:10:00+00:00,465,661.2,15,3,85.3,57.8,Highway Cruise
VEH-041,2025-12-06T09:50:00+00:00,2025-12-06T16:30:00+00:00,400,559.0,20,4,83.8,59.2,Highway Cruise
VEH-041,2025-12-06T18:15:00+00:00,2025-12-06T21:55:00+00:00,220,102.4,10,2,27.9,34.9,City Delivery
VEH-041,2025-12-07T03:30:00+00:00,2025-12-07T05:55:00+00:00,145,66.4,0,0,27.5,36.4,City Delivery
VEH-041,2025-12-07T14:00:00+00:00,2025-12-08T11:30:00+00:00,1290,1396.9,330,7,65.0,47.6,Highway Cruise (Long Haul)
VEH-041,2025-12-08T13:25:00+00:00,2025-12-08T14:30:00+00:00,65,30.8,0,0,28.4,36.3,City Delivery
VEH-041,2025-12-08T16:10:00+00:00,2025-12-08T18:00:00+00:00,110,49.4,0,0,26.9,36.1,City Delivery
VEH-041,2025-12-09T01:15:00+00:00,2025-12-09T02:55:00+00:00,100,47.5,5,1,28.5,37.2,City Delivery
VEH-041,2025-12-09T04:00:00+00:00,2025-12-09T05:55:00+00:00,115,48.6,0,0,25.4,34.8,City Delivery
VEH-041,2025-12-09T09:10:00+00:00,2025-12-09T21:00:00+00:00,710,723.8,20,4,61.2,73.4,Heavy Haul
VEH-041,2025-12-10T07:00:00+00:00,2025-12-10T12:45:00+00:00,345,498.7,5,1,86.7,58.1,Highway Cruise
VEH-041,2025-12-10T15:25:00+00:00,2025-12-10T20:25:00+00:00,300,139.8,5,1,28.0,36.1,City Delivery
VEH-041,2025-12-10T22:40:00+00:00,2025-12-11T05:50:00+00:00,430,634.1,0,0,88.5,61.3,Highway Cruise
VEH-041,2025-12-11T12:50:00+00:00,2025-12-11T19:40:00+00:00,410,575.1,15,3,84.2,57.7,Highway Cruise
VEH-041,2025-12-12T00:10:00+00:00,2025-12-12T03:50:00+00:00,220,84.3,5,1,23.0,33.5,City Delivery
VEH-041,2025-12-12T07:15:00+00:00,2025-12-12T09:10:00+00:00,115,55.9,5,1,29.2,36.8,City Delivery
VEH-041,2025-12-12T17:55:00+00:00,2025-12-12T19:25:00+00:00,90,35.4,5,1,23.6,33.8,City Delivery
VEH-041,2025-12-13T04:10:00+00:00,2025-12-13T10:20:00+00:00,370,527.4,5,1,85.5,58.0,Highway Cruise
VEH-041,2025-12-13T14:20:00+00:00,2025-12-13T15:25:00+00:00,65,31.0,5,1,28.6,34.7,City Delivery
VEH-041,2025-12-13T19:20:00+00:00,2025-12-13T22:55:00+00:00,215,92.9,5,1,25.9,36.0,City Delivery
VEH-041,2025-12-14T02:10:00+00:00,2025-12-14T05:20:00+00:00,190,94.3,0,0,29.8,37.3,City Delivery
VEH-041,2025-12-14T08:10:00+00:00,2025-12-14T09:20:00+00:00,70,37.6,0,0,32.2,37.3,City Delivery
VEH-041,2025-12-14T13:10:00+00:00,2025-12-14T15:10:00+00:00,120,58.1,0,0,29.1,36.2,City Delivery
VEH-041,2025-12-14T18:30:00+00:00,2025-12-14T20:25:00+00:00,115,54.3,0,0,28.3,36.9,City Delivery
VEH-041,2025-12-15T04:55:00+00:00,2025-12-15T10:30:00+00:00,335,339.7,10,2,60.8,72.8,Heavy Haul
VEH-041,2025-12-15T19:55:00+00:00,2025-12-15T21:45:00+00:00,110,45.3,10,2,24.7,35.2,City Delivery
VEH-041,2025-12-15T23:10:00+00:00,2025-12-16T03:20:00+00:00,250,112.3,5,1,27.0,35.7,City Delivery
VEH-041,2025-12-16T12:35:00+00:00,2025-12-16T13:45:00+00:00,70,26.1,5,1,22.4,32.6,City Delivery
VEH-041,2025-12-16T19:35:00+00:00,2025-12-16T23:10:00+00:00,215,94.1,5,1,26.3,34.8,City Delivery
VEH-041,2025-12-17T05:15:00+00:00,2025-12-17T10:00:00+00:00,285,413.6,0,0,87.1,60.4,Highway Cruise
VEH-041,2025-12-17T15:50:00+00:00,2025-12-17T19:40:00+00:00,230,99.4,0,0,25.9,35.1,City Delivery
VEH-041,2025-12-18T02:30:00+00:00,2025-12-18T04:20:00+00:00,110,54.8,0,0,29.9,35.8,City Delivery
VEH-041,2025-12-18T08:15:00+00:00,2025-12-18T12:50:00+00:00,275,127.9,15,3,27.9,34.9,City Delivery
VEH-041,2025-12-18T14:00:00+00:00,2025-12-18T15:25:00+00:00,85,46.9,0,0,33.1,37.9,City Delivery
VEH-041,2025-12-18T18:50:00+00:00,2025-12-18T23:20:00+00:00,270,120.7,5,1,26.8,37.0,City Delivery
VEH-041,2025-12-19T04:00:00+00:00,2025-12-19T07:00:00+00:00,180,79.7,0,0,26.6,36.0,City Delivery
VEH-041,2025-12-19T08:45:00+00:00,2025-12-19T13:30:00+00:00,285,125.6,0,0,26.4,34.9,City Delivery
VEH-041,2025-12-19T17:25:00+00:00,2025-12-20T18:55:00+00:00,1530,1608.9,420,2,63.1,46.6,Highway Cruise (Long Haul)
VEH-041,2025-12-21T02:40:00+00:00,2025-12-21T04:35:00+00:00,115,49.0,0,0,25.6,34.8,City Delivery
VEH-041,2025-12-21T06:45:00+00:00,2025-12-21T17:35:00+00:00,650,652.9,25,5,60.3,73.1,Heavy Haul
VEH-041,2025-12-21T19:20:00+00:00,2025-12-21T21:20:00+00:00,120,57.4,0,0,28.7,36.4,City Delivery
VEH-041,2025-12-22T00:20:00+00:00,2025-12-22T07:45:00+00:00,445,628.2,5,1,84.7,57.9,Highway Cruise
VEH-041,2025-12-22T16:00:00+00:00,2025-12-22T18:25:00+00:00,145,68.3,0,0,28.3,37.3,City Delivery
VEH-041,2025-12-22T19:25:00+00:00,2025-12-22T23:45:00+00:00,260,119.5,5,1,27.6,36.1,City Delivery
VEH-041,2025-12-23T01:55:00+00:00,2025-12-23T08:05:00+00:00,370,384.6,5,1,62.4,74.7,Heavy Haul
VEH-041,2025-12-23T09:55:00+00:00,2025-12-23T15:15:00+00:00,320,150.1,5,1,28.1,36.1,City Delivery
VEH-041,2025-12-23T18:15:00+00:00,2025-12-24T01:25:00+00:00,430,596.0,20,4,83.2,57.8,Highway Cruise
VEH-041,2025-12-24T09:15:00+00:00,2025-12-24T13:40:00+00:00,265,123.9,15,3,28.1,35.8,City Delivery
VEH-041,2025-12-24T17:40:00+00:00,2025-12-24T20:45:00+00:00,185,76.1,10,2,24.7,33.6,City Delivery
VEH-041,2025-12-25T03:20:00+00:00,2025-12-25T06:20:00+00:00,180,75.3,5,0,25.1,34.6,City Delivery
VEH-041,2025-12-25T14:25:00+00:00,2025-12-25T17:55:00+00:00,210,87.4,5,1,25.0,34.4,City Delivery
VEH-041,2025-12-26T00:05:00+00:00,2025-12-26T02:55:00+00:00,170,79.2,0,0,27.9,35.4,City Delivery
VEH-041,2025-12-26T04:45:00+00:00,2025-12-26T07:35:00+00:00,170,77.0,0,0,27.2,35.4,City Delivery
VEH-041,2025-12-26T15:15:00+00:00,2025-12-27T00:00:00+00:00,525,763.7,5,1,87.3,59.5,Highway Cruise
VEH-041,2025-12-27T07:35:00+00:00,2025-12-27T14:25:00+00:00,410,556.9,25,5,81.5,57.4,Highway Cruise
VEH-041,2025-12-27T19:20:00+00:00,2025-12-27T23:50:00+00:00,270,122.8,10,2,27.3,35.7,City Delivery
VEH-041,2025-12-28T06:50:00+00:00,2025-12-28T14:35:00+00:00,465,490.9,0,0,63.3,75.7,Heavy Haul
VEH-041,2025-12-28T16:45:00+00:00,2025-12-28T21:15:00+00:00,270,116.3,10,2,25.8,34.2,City Delivery
VEH-041,2025-12-29T00:00:00+00:00,2025-12-29T02:40:00+00:00,160,79.1,5,1,29.7,36.6,City Delivery
VEH-041,2025-12-29T05:50:00+00:00,2025-12-29T15:10:00+00:00,560,798.9,15,3,85.6,58.8,Highway Cruise
VEH-041,2025-12-29T20:25:00+00:00,2025-12-30T01:55:00+00:00,330,481.1,0,0,87.5,59.8,Highway Cruise
VEH-041,2025-12-30T06:10:00+00:00,2025-12-30T11:20:00+00:00,310,446.3,5,1,86.4,60.4,Highway Cruise
VEH-041,2025-12-30T13:35:00+00:00,2025-12-30T18:45:00+00:00,310,146.2,15,3,28.3,35.3,City Delivery
VEH-042,2025-12-01T00:00:00+00:00,2025-12-01T02:30:00+00:00,150,70.2,0,0,28.1,38.1,City Delivery
VEH-042,2025-12-01T06:50:00+00:00,2025-12-01T09:25:00+00:00,155,74.9,5,1,29.0,37.2,City Delivery
VEH-042,2025-12-01T17:55:00+00:00,2025-12-01T23:05:00+00:00,310,138.1,20,4,26.7,34.0,City Delivery
VEH-042,2025-12-02T03:15:00+00:00,2025-12-02T06:40:00+00:00,205,98.3,15,3,28.8,34.7,City Delivery
VEH-042,2025-12-02T09:20:00+00:00,2025-12-02T13:00:00+00:00,220,93.9,5,1,25.6,35.7,City Delivery
VEH-042,2025-12-02T19:50:00+00:00,2025-12-03T00:00:00+00:00,250,104.2,0,0,25.0,35.4,City Delivery
VEH-042,2025-12-03T07:00:00+00:00,2025-12-03T17:55:00+00:00,655,926.6,20,4,84.9,58.7,Highway Cruise
VEH-042,2025-12-04T00:15:00+00:00,2025-12-04T02:10:00+00:00,115,55.8,0,0,29.1,38.9,City Delivery
VEH-042,2025-12-04T10:10:00+00:00,2025-12-05T09:15:00+00:00,1385,1072.3,375,3,46.5,58.2,Heavy Haul (Long Haul)
VEH-042,2025-12-05T12:50:00+00:00,2025-12-05T16:45:00+00:00,235,339.0,5,1,86.6,58.8,Highway Cruise
VEH-042,2025-12-05T23:20:00+00:00,2025-12-06T00:40:00+00:00,80,41.0,0,0,30.7,37.8,City Delivery
VEH-042,2025-12-06T01:55:00+00:00,2025-12-06T05:25:00+00:00,210,103.7,5,1,29.6,36.4,City Delivery
VEH-042,2025-12-06T12:45:00+00:00,2025-12-06T17:35:00+00:00,290,136.1,10,2,28.2,35.6,City Delivery
VEH-042,2025-12-06T22:45:00+00:00,2025-12-07T03:00:00+00:00,255,117.0,5,1,27.5,36.3,City Delivery
VEH-042,2025-12-07T06:45:00+00:00,2025-12-07T08:25:00+00:00,100,45.6,0,0,27.3,35.2,City Delivery
VEH-042,2025-12-07T17:30:00+00:00,2025-12-07T21:55:00+00:00,265,122.1,5,1,27.6,35.7,City Delivery
VEH-042,2025-12-08T04:15:00+00:00,2025-12-08T07:05:00+00:00,170,84.5,0,0,29.8,35.2,City Delivery
VEH-042,2025-12-08T08:35:00+00:00,2025-12-08T09:45:00+00:00,70,30.8,5,1,26.4,36.1,City Delivery
VEH-042,2025-12-08T12:25:00+00:00,2025-12-08T15:20:00+00:00,175,74.0,0,0,25.4,35.1,City Delivery
VEH-042,2025-12-08T17:40:00+00:00,2025-12-09T14:15:00+00:00,1235,1228.7,385,4,59.7,44.9,Highway Cruise (Long Haul)
VEH-042,2025-12-09T19:40:00+00:00,2025-12-09T22:30:00+00:00,170,237.8,10,2,83.9,58.4,Highway Cruise
VEH-042,2025-12-10T00:45:00+00:00,2025-12-10T03:00:00+00:00,135,60.4,0,0,26.8,35.0,City Delivery
VEH-042,2025-12-10T12:20:00+00:00,2025-12-10T17:05:00+00:00,285,403.6,5,1,85.0,57.7,Highway Cruise
VEH-042,2025-12-11T01:30:00+00:00,2025-12-11T06:50:00+00:00,320,145.7,10,2,27.3,35.1,City Delivery
VEH-042,2025-12-11T15:25:00+00:00,2025-12-11T20:00:00+00:00,275,122.2,5,1,26.7,35.8,City Delivery
VEH-042,2025-12-11T22:45:00+00:00,2025-12-12T02:25:00+00:00,220,317.0,5,0,86.5,59.1,Highway Cruise
VEH-042,2025-12-12T12:20:00+00:00,2025-12-12T13:30:00+00:00,70,30.3,0,0,26.0,35.7,City Delivery
VEH-042,2025-12-12T21:40:00+00:00,2025-12-12T23:05:00+00:00,85,43.4,5,1,30.6,36.7,City Delivery
VEH-042,2025-12-13T03:25:00+00:00,2025-12-13T06:20:00+00:00,175,244.7,5,1,83.9,57.5,Highway Cruise
VEH-042,2025-12-13T08:05:00+00:00,2025-12-13T11:25:00+00:00,200,86.2,0,0,25.9,35.7,City Delivery
VEH-042,2025-12-13T20:55:00+00:00,2025-12-14T05:35:00+00:00,520,727.8,15,3,84.0,58.0,Highway Cruise
VEH-042,2025-12-14T08:50:00+00:00,2025-12-14T18:55:00+00:00,605,844.1,25,5,83.7,57.9,Highway Cruise
VEH-042,2025-12-14T20:45:00+00:00,2025-12-15T00:15:00+00:00,210,96.1,0,0,27.5,34.9,City Delivery
VEH-042,2025-12-15T03:55:00+00:00,2025-12-15T08:40:00+00:00,285,406.6,5,1,85.6,59.7,Highway Cruise
VEH-042,2025-12-15T17:25:00+00:00,2025-12-15T23:35:00+00:00,370,537.5,5,1,87.2,59.2,Highway Cruise
VEH-042,2025-12-16T02:10:00+00:00,2025-12-16T06:25:00+00:00,255,361.0,5,1,84.9,60.0,Highway Cruise
VEH-042,2025-12-16T11:40:00+00:00,2025-12-16T16:20:00+00:00,280,398.5,5,1,85.4,59.6,Highway Cruise
VEH-042,2025-12-16T21:10:00+00:00,2025-12-17T01:30:00+00:00,260,379.8,0,0,87.7,59.3,Highway Cruise
VEH-042,2025-12-17T10:10:00+00:00,2025-12-17T14:25:00+00:00,255,371.2,0,0,87.3,59.4,Highway Cruise
VEH-042,2025-12-17T16:30:00+00:00,2025-12-17T21:05:00+00:00,275,124.9,5,1,27.3,35.9,City Delivery
VEH-042,2025-12-17T22:45:00+00:00,2025-12-18T03:20:00+00:00,275,399.5,0,0,87.2,60.8,Highway Cruise
VEH-042,2025-12-18T06:55:00+00:00,2025-12-18T12:25:00+00:00,330,457.0,15,2,83.1,57.4,Highway Cruise
VEH-042,2025-12-18T15:55:00+00:00,2025-12-18T20:15:00+00:00,260,123.2,5,1,28.4,35.3,City Delivery
VEH-042,2025-12-19T02:15:00+00:00,2025-12-19T04:35:00+00:00,140,62.1,0,0,26.6,35.9,City Delivery
VEH-042,2025-12-19T07:20:00+00:00,2025-12-19T12:10:00+00:00,290,120.3,15,3,24.9,34.5,City Delivery
VEH-042,2025-12-19T19:55:00+00:00,2025-12-19T23:05:00+00:00,190,98.0,0,0,30.9,39.0,City Delivery
VEH-042,2025-12-20T07:50:00+00:00,2025-12-20T10:55:00+00:00,185,79.0,5,1,25.6,35.8,City Delivery
